start_time,end_time,timespan,kind_of_data,range_of_data,attribute,all_data,training_data,test_data,accuracy,confusion_matrix,score_report
2021-10-11 03:07:41.513998,2021-10-11 03:07:41.670245,4h,"end_price, trend",2,4,1270,1088,182,0.5989010989010989,"[[42 13  2]
 [25 24 25]
 [ 0  8 43]]","{'neg': {'precision': 0.6268656716417911, 'recall': 0.7368421052631579, 'f1-score': 0.6774193548387096, 'support': 57}, 'neu': {'precision': 0.5333333333333333, 'recall': 0.32432432432432434, 'f1-score': 0.40336134453781514, 'support': 74}, 'pos': {'precision': 0.6142857142857143, 'recall': 0.8431372549019608, 'f1-score': 0.7107438016528925, 'support': 51}, 'accuracy': 0.5989010989010989, 'macro avg': {'precision': 0.5914949064202796, 'recall': 0.6347678948298143, 'f1-score': 0.5971748336764725, 'support': 182}, 'weighted avg': {'precision': 0.5853108866968143, 'recall': 0.5989010989010989, 'f1-score': 0.575327343988474, 'support': 182}}"
2021-10-11 03:07:41.763997,2021-10-11 03:07:43.998374,1h,"end_price, trend",2,4,5075,4350,725,0.6579310344827586,"[[190  33   0]
 [ 67  83 111]
 [  0  37 204]]","{'neg': {'precision': 0.7392996108949417, 'recall': 0.852017937219731, 'f1-score': 0.7916666666666667, 'support': 223}, 'neu': {'precision': 0.5424836601307189, 'recall': 0.31800766283524906, 'f1-score': 0.40096618357487923, 'support': 261}, 'pos': {'precision': 0.6476190476190476, 'recall': 0.8464730290456431, 'f1-score': 0.7338129496402879, 'support': 241}, 'accuracy': 0.6579310344827586, 'macro avg': {'precision': 0.6431341062149026, 'recall': 0.6721662097002077, 'f1-score': 0.6421485999606112, 'support': 725}, 'weighted avg': {'precision': 0.637969984827421, 'recall': 0.6579310344827586, 'f1-score': 0.6317831192317511, 'support': 725}}"
2021-10-11 03:07:44.092126,2021-10-11 03:07:52.795272,30m,"end_price, trend",2,4,10152,8701,1451,0.6319779462439696,"[[433   0   0]
 [244   7 290]
 [  0   0 477]]","{'neg': {'precision': 0.6395864106351551, 'recall': 1.0, 'f1-score': 0.7801801801801801, 'support': 433}, 'neu': {'precision': 1.0, 'recall': 0.012939001848428836, 'f1-score': 0.025547445255474456, 'support': 541}, 'pos': {'precision': 0.621903520208605, 'recall': 1.0, 'f1-score': 0.7668810289389068, 'support': 477}, 'accuracy': 0.6319779462439696, 'macro avg': {'precision': 0.7538299769479201, 'recall': 0.6709796672828096, 'f1-score': 0.5242028847915204, 'support': 1451}, 'weighted avg': {'precision': 0.7681522363504663, 'recall': 0.6319779462439696, 'f1-score': 0.49444620034809655, 'support': 1451}}"
2021-10-11 03:07:52.889025,2021-10-11 03:08:26.342153,15m,"end_price, trend",2,4,20307,17406,2901,0.667356084108928,"[[903  29   2]
 [417 117 486]
 [  5  26 916]]","{'neg': {'precision': 0.6815094339622642, 'recall': 0.9668094218415417, 'f1-score': 0.799468791500664, 'support': 934}, 'neu': {'precision': 0.6802325581395349, 'recall': 0.11470588235294117, 'f1-score': 0.19630872483221473, 'support': 1020}, 'pos': {'precision': 0.6524216524216524, 'recall': 0.9672650475184794, 'f1-score': 0.7792428753721821, 'support': 947}, 'accuracy': 0.667356084108928, 'macro avg': {'precision': 0.6713878815078171, 'recall': 0.6829267839043208, 'f1-score': 0.591673463901687, 'support': 2901}, 'weighted avg': {'precision': 0.6715650897850346, 'recall': 0.667356084108928, 'f1-score': 0.580793434528761, 'support': 2901}}"
2021-10-11 03:08:26.420275,2021-10-11 03:13:49.060890,5m,"end_price, trend",2,4,60931,52226,8705,0.6605399195864445,"[[2659  157    0]
 [1346  402 1306]
 [   0  146 2689]]","{'neg': {'precision': 0.6639200998751561, 'recall': 0.9442471590909091, 'f1-score': 0.7796510775546108, 'support': 2816}, 'neu': {'precision': 0.5702127659574469, 'recall': 0.13163064833005894, 'f1-score': 0.21388667198723066, 'support': 3054}, 'pos': {'precision': 0.6730913642052566, 'recall': 0.9485008818342152, 'f1-score': 0.7874084919472913, 'support': 2835}, 'accuracy': 0.6605399195864445, 'macro avg': {'precision': 0.6357414100126199, 'recall': 0.6747928964183944, 'f1-score': 0.5936487471630443, 'support': 8705}, 'weighted avg': {'precision': 0.6340313390010781, 'recall': 0.6605399195864445, 'f1-score': 0.5836887312249692, 'support': 8705}}"
2021-10-11 03:13:49.154650,2021-10-11 03:13:49.185891,1d,"end_price, trend",3,6,209,179,30,0.3666666666666666,"[[4 2 2]
 [2 2 6]
 [1 6 5]]","{'neg': {'precision': 0.5714285714285714, 'recall': 0.5, 'f1-score': 0.5333333333333333, 'support': 8}, 'neu': {'precision': 0.2, 'recall': 0.2, 'f1-score': 0.20000000000000004, 'support': 10}, 'pos': {'precision': 0.38461538461538464, 'recall': 0.4166666666666667, 'f1-score': 0.4, 'support': 12}, 'accuracy': 0.36666666666666664, 'macro avg': {'precision': 0.3853479853479853, 'recall': 0.37222222222222223, 'f1-score': 0.37777777777777777, 'support': 30}, 'weighted avg': {'precision': 0.37289377289377285, 'recall': 0.36666666666666664, 'f1-score': 0.36888888888888893, 'support': 30}}"
2021-10-11 03:13:49.264025,2021-10-11 03:13:49.310899,12h,"end_price, trend",3,6,421,360,61,0.4590163934426229,"[[11  8  1]
 [ 6  9  7]
 [ 5  6  8]]","{'neg': {'precision': 0.5, 'recall': 0.55, 'f1-score': 0.5238095238095238, 'support': 20}, 'neu': {'precision': 0.391304347826087, 'recall': 0.4090909090909091, 'f1-score': 0.4, 'support': 22}, 'pos': {'precision': 0.5, 'recall': 0.42105263157894735, 'f1-score': 0.45714285714285713, 'support': 19}, 'accuracy': 0.45901639344262296, 'macro avg': {'precision': 0.463768115942029, 'recall': 0.4600478468899522, 'f1-score': 0.4603174603174603, 'support': 61}, 'weighted avg': {'precision': 0.46079828937990025, 'recall': 0.45901639344262296, 'f1-score': 0.45839188134270104, 'support': 61}}"
2021-10-11 03:13:49.389024,2021-10-11 03:13:49.560897,4h,"end_price, trend",3,6,1269,1087,182,0.5769230769230769,"[[32 19  2]
 [14 33 19]
 [ 4 19 40]]","{'neg': {'precision': 0.64, 'recall': 0.6037735849056604, 'f1-score': 0.6213592233009708, 'support': 53}, 'neu': {'precision': 0.4647887323943662, 'recall': 0.5, 'f1-score': 0.4817518248175182, 'support': 66}, 'pos': {'precision': 0.6557377049180327, 'recall': 0.6349206349206349, 'f1-score': 0.6451612903225806, 'support': 63}, 'accuracy': 0.5769230769230769, 'macro avg': {'precision': 0.5868421457707996, 'recall': 0.5795647399420983, 'f1-score': 0.5827574461470232, 'support': 182}, 'weighted avg': {'precision': 0.5819095150981551, 'recall': 0.5769230769230769, 'f1-score': 0.5789715415562101, 'support': 182}}"
2021-10-11 03:13:49.639024,2021-10-11 03:13:52.014016,1h,"end_price, trend",3,6,5070,4345,725,0.6317241379310344,"[[179  37   7]
 [ 74  87  97]
 [  9  43 192]]","{'neg': {'precision': 0.683206106870229, 'recall': 0.8026905829596412, 'f1-score': 0.7381443298969073, 'support': 223}, 'neu': {'precision': 0.5209580838323353, 'recall': 0.3372093023255814, 'f1-score': 0.40941176470588236, 'support': 258}, 'pos': {'precision': 0.6486486486486487, 'recall': 0.7868852459016393, 'f1-score': 0.711111111111111, 'support': 244}, 'accuracy': 0.6317241379310344, 'macro avg': {'precision': 0.6176042797837377, 'recall': 0.6422617103956206, 'f1-score': 0.6195557352379669, 'support': 725}, 'weighted avg': {'precision': 0.6138378175601019, 'recall': 0.6317241379310344, 'f1-score': 0.6120628027203298, 'support': 725}}"
2021-10-11 03:13:52.092150,2021-10-11 03:14:02.389014,30m,"end_price, trend",3,6,10147,8697,1450,0.6372413793103449,"[[404  21  32]
 [197  81 263]
 [  3  10 439]]","{'neg': {'precision': 0.6688741721854304, 'recall': 0.8840262582056893, 'f1-score': 0.7615457115928369, 'support': 457}, 'neu': {'precision': 0.7232142857142857, 'recall': 0.14972273567467653, 'f1-score': 0.24808575803981625, 'support': 541}, 'pos': {'precision': 0.5980926430517711, 'recall': 0.9712389380530974, 'f1-score': 0.7403035413153457, 'support': 452}, 'accuracy': 0.6372413793103449, 'macro avg': {'precision': 0.6633937003171625, 'recall': 0.6683293106444878, 'f1-score': 0.5833116703159996, 'support': 1450}, 'weighted avg': {'precision': 0.6670843447721178, 'recall': 0.6372413793103449, 'f1-score': 0.5633503351531057, 'support': 1450}}"
2021-10-11 03:14:02.482764,2021-10-11 03:14:42.607765,15m,"end_price, trend",3,6,20302,17401,2901,0.6642537056187522,"[[824  96  26]
 [360 259 392]
 [ 18  82 844]]","{'neg': {'precision': 0.6855241264559068, 'recall': 0.8710359408033826, 'f1-score': 0.7672253258845437, 'support': 946}, 'neu': {'precision': 0.5926773455377574, 'recall': 0.2561819980217606, 'f1-score': 0.35773480662983426, 'support': 1011}, 'pos': {'precision': 0.6687797147385103, 'recall': 0.8940677966101694, 'f1-score': 0.7651858567543064, 'support': 944}, 'accuracy': 0.6642537056187522, 'macro avg': {'precision': 0.6489937289107249, 'recall': 0.6737619118117709, 'f1-score': 0.6300486630895614, 'support': 2901}, 'weighted avg': {'precision': 0.6477182594550549, 'recall': 0.6642537056187522, 'f1-score': 0.6238540146727356, 'support': 2901}}"
2021-10-11 03:14:42.685900,2021-10-11 03:20:57.748398,5m,"end_price, trend",3,6,60926,52222,8704,0.6617647058823529,"[[2494  278   54]
 [1165  746 1152]
 [  51  244 2520]]","{'neg': {'precision': 0.6722371967654986, 'recall': 0.8825194621372965, 'f1-score': 0.7631578947368419, 'support': 2826}, 'neu': {'precision': 0.5883280757097792, 'recall': 0.2435520731309174, 'f1-score': 0.3444931886400369, 'support': 3063}, 'pos': {'precision': 0.6763285024154589, 'recall': 0.8952042628774423, 'f1-score': 0.7705243846506651, 'support': 2815}, 'accuracy': 0.6617647058823529, 'macro avg': {'precision': 0.6456312582969123, 'recall': 0.6737585993818853, 'f1-score': 0.6260584893425146, 'support': 8704}, 'weighted avg': {'precision': 0.6440321631730089, 'recall': 0.6617647058823529, 'f1-score': 0.6182092130195739, 'support': 8704}}"
2021-10-11 03:20:57.842142,2021-10-11 03:20:57.873389,1d,"end_price, trend",4,8,208,178,30,0.3666666666666666,"[[2 5 3]
 [2 5 3]
 [2 4 4]]","{'neg': {'precision': 0.3333333333333333, 'recall': 0.2, 'f1-score': 0.25, 'support': 10}, 'neu': {'precision': 0.35714285714285715, 'recall': 0.5, 'f1-score': 0.41666666666666663, 'support': 10}, 'pos': {'precision': 0.4, 'recall': 0.4, 'f1-score': 0.4000000000000001, 'support': 10}, 'accuracy': 0.36666666666666664, 'macro avg': {'precision': 0.36349206349206353, 'recall': 0.3666666666666667, 'f1-score': 0.35555555555555557, 'support': 30}, 'weighted avg': {'precision': 0.3634920634920635, 'recall': 0.36666666666666664, 'f1-score': 0.35555555555555557, 'support': 30}}"
2021-10-11 03:20:57.967157,2021-10-11 03:20:57.998406,12h,"end_price, trend",4,8,420,360,60,0.5333333333333333,"[[10  4  0]
 [ 6 13  9]
 [ 5  4  9]]","{'neg': {'precision': 0.47619047619047616, 'recall': 0.7142857142857143, 'f1-score': 0.5714285714285714, 'support': 14}, 'neu': {'precision': 0.6190476190476191, 'recall': 0.4642857142857143, 'f1-score': 0.5306122448979592, 'support': 28}, 'pos': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 18}, 'accuracy': 0.5333333333333333, 'macro avg': {'precision': 0.5317460317460317, 'recall': 0.5595238095238095, 'f1-score': 0.5340136054421768, 'support': 60}, 'weighted avg': {'precision': 0.55, 'recall': 0.5333333333333333, 'f1-score': 0.530952380952381, 'support': 60}}"
2021-10-11 03:20:58.092149,2021-10-11 03:20:58.264020,4h,"end_price, trend",4,8,1268,1086,182,0.5659340659340659,"[[33 13  8]
 [15 39 20]
 [ 3 20 31]]","{'neg': {'precision': 0.6470588235294118, 'recall': 0.6111111111111112, 'f1-score': 0.6285714285714287, 'support': 54}, 'neu': {'precision': 0.5416666666666666, 'recall': 0.527027027027027, 'f1-score': 0.5342465753424657, 'support': 74}, 'pos': {'precision': 0.5254237288135594, 'recall': 0.5740740740740741, 'f1-score': 0.5486725663716815, 'support': 54}, 'accuracy': 0.5659340659340659, 'macro avg': {'precision': 0.5713830730032127, 'recall': 0.5707374040707375, 'f1-score': 0.5704968567618586, 'support': 182}, 'weighted avg': {'precision': 0.5681175338453505, 'recall': 0.5659340659340659, 'f1-score': 0.566513309353134, 'support': 182}}"
2021-10-11 03:20:58.342142,2021-10-11 03:21:00.810899,1h,"end_price, trend",4,8,5065,4341,724,0.611878453038674,"[[157  51  16]
 [ 72 108  90]
 [  7  45 178]]","{'neg': {'precision': 0.6652542372881356, 'recall': 0.7008928571428571, 'f1-score': 0.682608695652174, 'support': 224}, 'neu': {'precision': 0.5294117647058824, 'recall': 0.4, 'f1-score': 0.4556962025316456, 'support': 270}, 'pos': {'precision': 0.6267605633802817, 'recall': 0.7739130434782608, 'f1-score': 0.6926070038910507, 'support': 230}, 'accuracy': 0.611878453038674, 'macro avg': {'precision': 0.6071421884581, 'recall': 0.6249353002070394, 'f1-score': 0.6103039673582901, 'support': 724}, 'weighted avg': {'precision': 0.6023660983433639, 'recall': 0.611878453038674, 'f1-score': 0.6011628914427803, 'support': 724}}"
2021-10-11 03:21:00.889026,2021-10-11 03:21:11.685898,30m,"end_price, trend",4,8,10142,8693,1449,0.6300897170462388,"[[376  27  41]
 [213 125 202]
 [ 16  37 412]]","{'neg': {'precision': 0.6214876033057851, 'recall': 0.8468468468468469, 'f1-score': 0.7168732125834126, 'support': 444}, 'neu': {'precision': 0.6613756613756614, 'recall': 0.23148148148148148, 'f1-score': 0.3429355281207133, 'support': 540}, 'pos': {'precision': 0.6290076335877862, 'recall': 0.886021505376344, 'f1-score': 0.7357142857142858, 'support': 465}, 'accuracy': 0.6300897170462388, 'macro avg': {'precision': 0.6372902994230776, 'recall': 0.6547832779015574, 'f1-score': 0.5985076754728039, 'support': 1449}, 'weighted avg': {'precision': 0.6387659783498595, 'recall': 0.6300897170462388, 'f1-score': 0.5835638608898298, 'support': 1449}}"
2021-10-11 03:21:11.779647,2021-10-11 03:21:52.279641,15m,"end_price, trend",4,8,20297,17397,2900,0.6479310344827586,"[[779 100  38]
 [392 259 392]
 [ 29  70 841]]","{'neg': {'precision': 0.6491666666666667, 'recall': 0.8495092693565977, 'f1-score': 0.735947094945678, 'support': 917}, 'neu': {'precision': 0.6037296037296037, 'recall': 0.2483221476510067, 'f1-score': 0.3519021739130435, 'support': 1043}, 'pos': {'precision': 0.6616837136113297, 'recall': 0.8946808510638298, 'f1-score': 0.7607417458163728, 'support': 940}, 'accuracy': 0.6479310344827586, 'macro avg': {'precision': 0.6381933280025334, 'recall': 0.6641707560238114, 'f1-score': 0.6161970048916982, 'support': 2900}, 'weighted avg': {'precision': 0.6368822416613655, 'recall': 0.6479310344827586, 'f1-score': 0.6058602394909937, 'support': 2900}}"
2021-10-11 03:21:52.373399,2021-10-11 03:28:07.920267,5m,"end_price, trend",4,8,60921,52218,8703,0.6427668620016086,"[[2312  372   98]
 [1101  906 1090]
 [  77  371 2376]]","{'neg': {'precision': 0.6624641833810888, 'recall': 0.8310567936736161, 'f1-score': 0.7372448979591837, 'support': 2782}, 'neu': {'precision': 0.5494238932686477, 'recall': 0.292541168873103, 'f1-score': 0.381795195954488, 'support': 3097}, 'pos': {'precision': 0.6666666666666666, 'recall': 0.8413597733711048, 'f1-score': 0.7438948027551658, 'support': 2824}, 'accuracy': 0.6427668620016086, 'macro avg': {'precision': 0.626184914438801, 'recall': 0.6549859119726079, 'f1-score': 0.6209782988896125, 'support': 8703}, 'weighted avg': {'precision': 0.6236019559101297, 'recall': 0.6427668620016086, 'f1-score': 0.6129143917010327, 'support': 8703}}"
2021-10-11 03:28:08.029649,2021-10-11 03:28:08.060893,1d,"end_price, trend",5,10,207,177,30,0.3666666666666666,"[[1 2 6]
 [4 4 5]
 [1 1 6]]","{'neg': {'precision': 0.16666666666666666, 'recall': 0.1111111111111111, 'f1-score': 0.13333333333333333, 'support': 9}, 'neu': {'precision': 0.5714285714285714, 'recall': 0.3076923076923077, 'f1-score': 0.4, 'support': 13}, 'pos': {'precision': 0.35294117647058826, 'recall': 0.75, 'f1-score': 0.48, 'support': 8}, 'accuracy': 0.36666666666666664, 'macro avg': {'precision': 0.36367880485527543, 'recall': 0.3896011396011396, 'f1-score': 0.33777777777777773, 'support': 30}, 'weighted avg': {'precision': 0.39173669467787114, 'recall': 0.36666666666666664, 'f1-score': 0.3413333333333333, 'support': 30}}"
2021-10-11 03:28:08.139027,2021-10-11 03:28:08.185897,12h,"end_price, trend",5,10,419,359,60,0.5,"[[10  9  3]
 [ 6 10  5]
 [ 1  6 10]]","{'neg': {'precision': 0.5882352941176471, 'recall': 0.45454545454545453, 'f1-score': 0.5128205128205129, 'support': 22}, 'neu': {'precision': 0.4, 'recall': 0.47619047619047616, 'f1-score': 0.43478260869565216, 'support': 21}, 'pos': {'precision': 0.5555555555555556, 'recall': 0.5882352941176471, 'f1-score': 0.5714285714285715, 'support': 17}, 'accuracy': 0.5, 'macro avg': {'precision': 0.5145969498910675, 'recall': 0.5063237416178592, 'f1-score': 0.5063438976482456, 'support': 60}, 'weighted avg': {'precision': 0.5130936819172114, 'recall': 0.5, 'f1-score': 0.5021128629824283, 'support': 60}}"
2021-10-11 03:28:08.264030,2021-10-11 03:28:08.451522,4h,"end_price, trend",5,10,1267,1086,181,0.4530386740331492,"[[19 20  3]
 [25 29 17]
 [ 9 25 34]]","{'neg': {'precision': 0.3584905660377358, 'recall': 0.4523809523809524, 'f1-score': 0.4, 'support': 42}, 'neu': {'precision': 0.3918918918918919, 'recall': 0.4084507042253521, 'f1-score': 0.4, 'support': 71}, 'pos': {'precision': 0.6296296296296297, 'recall': 0.5, 'f1-score': 0.5573770491803278, 'support': 68}, 'accuracy': 0.4530386740331492, 'macro avg': {'precision': 0.46000402918641914, 'recall': 0.4536105522021015, 'f1-score': 0.4524590163934426, 'support': 181}, 'weighted avg': {'precision': 0.4734571431642212, 'recall': 0.4530386740331492, 'f1-score': 0.45912507925006796, 'support': 181}}"
2021-10-11 03:28:08.529657,2021-10-11 03:28:11.170274,1h,"end_price, trend",5,10,5060,4337,723,0.6044260027662517,"[[139  57  36]
 [ 47 117  82]
 [ 11  53 181]]","{'neg': {'precision': 0.7055837563451777, 'recall': 0.5991379310344828, 'f1-score': 0.648018648018648, 'support': 232}, 'neu': {'precision': 0.5154185022026432, 'recall': 0.47560975609756095, 'f1-score': 0.49471458773784355, 'support': 246}, 'pos': {'precision': 0.6053511705685619, 'recall': 0.7387755102040816, 'f1-score': 0.6654411764705882, 'support': 245}, 'accuracy': 0.6044260027662517, 'macro avg': {'precision': 0.6087844763721276, 'recall': 0.604507732445375, 'f1-score': 0.6027248040756933, 'support': 723}, 'weighted avg': {'precision': 0.6069148268371081, 'recall': 0.6044260027662517, 'f1-score': 0.6017610002200968, 'support': 723}}"
2021-10-11 03:28:11.263996,2021-10-11 03:28:22.342141,30m,"end_price, trend",5,10,10137,8688,1449,0.6169772256728778,"[[329  92  52]
 [130 210 163]
 [ 18 100 355]]","{'neg': {'precision': 0.689727463312369, 'recall': 0.6955602536997886, 'f1-score': 0.6926315789473684, 'support': 473}, 'neu': {'precision': 0.5223880597014925, 'recall': 0.41749502982107356, 'f1-score': 0.46408839779005523, 'support': 503}, 'pos': {'precision': 0.6228070175438597, 'recall': 0.7505285412262156, 'f1-score': 0.6807286673058486, 'support': 473}, 'accuracy': 0.6169772256728778, 'macro avg': {'precision': 0.6116408468525737, 'recall': 0.6211946082490258, 'f1-score': 0.6124828813477574, 'support': 1449}, 'weighted avg': {'precision': 0.6097929630606259, 'recall': 0.6169772256728778, 'f1-score': 0.6094105317916974, 'support': 1449}}"
